massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	131.08964452203713	10.227269446659461	0.00056822284560961	-4.61374699764199	-5.77918934899096
row2	155.10665911093525	4.286163488058365	0.00497747717392315	-3.8785821017802204	-7.332839569442769
row3	104.05282726883888	9.56960169730042	0.00516931943601084	-3.75636888865628	-3.4000073707392002
row4	167.10676024390048	4.424811220381666	0.0133738027124735	-3.3992291583976	-3.71184239992378
row5	219.14185570888836	8.627756082351718	0.0190169421547506	-3.1667624991228394	-3.74662875646567
row6	120.08079674664666	8.844949624400831	0.0190169421547506	3.11977235613546	0.294818336879167
row7	167.08960768755742	8.846454636320166	0.0190169421547506	3.1183871316186202	0.30032901511877
row8	142.94810510188975	12.517516729742391	0.0330428434734685	-2.86178265159742	-5.46741803038905
row9	206.1272862992197	9.242733916207898	0.0330428434734685	-2.8071909434452404	-4.26664367012242
row10	241.03097284757172	12.645668375157955	0.0330428434734685	-2.7919208107752	-4.38936069415083
row11	228.1251171112061	4.398695270474726	0.0330428434734685	-2.7863178739204297	-3.01400739378515
row12	496.3396675234935	6.607109956655053	0.0331682147681978	2.75490444160416	3.68571618763558
row13	119.01614969968796	9.951937218406732	0.0551468893107416	-2.5446980720641004	-2.41539786556308
row14	209.09212401817584	9.185472475095873	0.0553761208918396	-2.49815555694287	-3.2478129824785604
row15	205.12639747032756	9.247738225921584	0.0553761208918396	-2.4901368436800397	-2.3300289378405403
row16	288.21694917498894	4.371831813007061	0.0910752779097111	-2.27349080853985	-3.1333689114699
row17	256.164132025934	4.3282698014508645	0.0952871957139395	-2.2310568107644997	-2.34272919842059
row18	133.09899718673142	9.184995967198184	0.211926350701575	-1.8640441934094198	-2.67299619518869
row19	141.09100373323298	4.428374486560863	0.40693864602833396	-1.5199282653829098	-1.9000555721997499
row20	140.06818652754072	9.611001597366648	0.41556550467613707	1.48192797589845	1.9220210370168602
row21	120.09051028813155	10.475040432670124	0.430452706270301	-1.4369930878751298	-1.85717967620574
row22	163.10957522792668	10.669194748854236	0.43394164239912897	1.3864869299634999	1.04000519930217
row23	120.0905102524802	9.60791077623093	0.43394164239912897	-1.38287044140522	-1.73441459555802
row24	70.06515887225116	10.460171513608717	0.449438318230691	1.3239471676321202	0.477567123692385
row25	133.10525293911206	9.144783217247307	0.449438318230691	1.27760664273533	0.139582584849141
row26	132.10191289116355	9.144796075207289	0.449438318230691	1.27278872000802	0.137439508587068
row27	286.20109053303423	4.340631394619195	0.449438318230691	-1.22931174876637	-0.7020032199922851
row28	153.09103825053234	4.429498297500541	0.449438318230691	-1.21907075815157	-1.31780628858906
row29	148.0967885690142	9.131228301340506	0.449438318230691	-1.21655405132156	-1.0630630438672
row30	134.10609779649107	9.148785289474503	0.449438318230691	1.19433478868278	0.905932006114977
row31	204.12311627971596	9.249335401649738	0.449438318230691	-1.19038404399483	-0.8170837037290971
row32	119.08962763057035	10.517413867857867	0.4563167034242321	-1.16187627462393	-0.10012951060125301
row33	148.096793669507	10.176237202664792	0.507220034574286	1.07229463028711	0.6366047087303239
row34	118.08621633754056	10.516362734985446	0.507220034574286	-1.0575470797109798	-0.0898300820170412
row35	168.12306497747247	6.662410527369094	0.5181030788418979	1.02497528660975	1.2821856854801899
row36	171.1016503858936	4.4353078243088495	0.5206481219554211	-1.0032289576953601	-0.53280237097886
row37	218.13868229989788	8.622449853080896	0.5945560987421371	-0.8943347767074159	-0.7729081279391571
row38	131.08964003377886	9.469988840868156	0.597702741844793	0.871843379388275	0.432356030092564
row39	148.09680163766456	11.036196642492357	0.5994318719057969	0.8472136763400749	0.717982258114468
row40	136.0427402496338	9.978955430039573	0.5994318719057969	-0.8330622953200759	-1.42089556989681
row41	130.08630234447878	9.467219073438493	0.604170056440764	0.8093515501967908	0.47165436222101004
row42	175.10779110220975	10.80486960825603	0.629980186154315	-0.7603720007847099	-0.642863801998796
row43	164.11644511436347	10.656365410545737	0.6524775775461971	0.6994060432796819	0.355360638171618
row44	163.11578739223197	10.661821432953689	0.6524775775461971	0.689426816828048	0.40930416067317
row45	86.09640669211363	9.106770898716169	0.6524775775461971	0.680168504246797	0.8512482757415929
row46	127.0502139857558	10.079304771410127	0.676603370006187	0.6335620818882379	0.6988049213818531
row47	139.11175517206607	4.354840741124272	0.72415749648292	-0.5177358439091261	-0.700486001311155
row48	166.08630648012513	8.84493754689948	0.72415749648292	-0.513318500727629	-0.249428710447894
row49	144.10194379229878	10.744717084249102	0.72415749648292	0.5100596723860721	0.409262070329717
row50	130.0863028569008	10.178934413172085	0.72415749648292	0.5060754413184579	0.31052363736624894
row51	162.11245377619463	10.6574939356158	0.7400740964365972	-0.469223708163938	-0.412261884593136
row52	119.08962866839241	9.610515981683426	0.7857146182450769	0.39638625687962503	0.0361897839222607
row53	144.10195968110682	10.160734274504387	0.842095362098345	-0.31081381329213104	-0.38118041555459203
row54	160.09685570302636	10.227436854750337	0.8521838280500609	0.279966422198241	0.44007138053102896
row55	104.07059450077831	10.187585204275123	0.8763109999965791	0.23202110124638897	0.14555566565034198
row56	138.0549928665161	9.70961146581127	0.9141139212668149	-0.167007216290513	-0.200435287200198
row57	518.3219310724846	6.618560342380128	0.9433596000936479	0.11152141347099799	0.158707564855405
row58	185.1174861766674	4.404735894067342	0.9687817781025179	0.0598609361586114	0.0226792043471526
row59	118.08623325290964	9.610239297496326	0.971433386402947	-0.0358821950218465	-0.0256186067260664
