massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	339.14113616943365	8.664755555555558	0.0193977070134488	6.181999883652231	2455
row2	112.0505599975586	9.895971666666666	0.0350915565136889	5.4032826314086995	168
row3	112.05055046081543	8.129253333333333	0.0350915565136889	5.358086287495991	169
row4	139.0502815246582	8.311645833333333	0.21942938311948001	-4.37295509354896	500
row5	253.11822662353515	6.7339899999999995	0.264088313198075	-4.18715327866498	1957
row6	650.644497680664	3.9683800000000007	0.36120464132326496	-3.90455691206654	6716
row7	296.9181365966797	25.955090909090906	0.36120464132326496	3.89282802024446	4079
row8	230.13879233912414	3.8165754385964914	0.378425984805082	-3.81135509538459	1728
row9	403.0097257173978	10.933384615384616	0.47306415705057897	-3.62279769307887	2610
row10	167.0486056988056	12.380485897435902	0.47306415705057897	-3.55117279710792	4701
row11	119.06454086303712	12.67198846153846	0.47306415705057897	-3.52031254167683	4479
row12	192.06560315583886	9.320421052631577	0.47306415705057897	3.51800713972324	1259
row13	226.08224436442055	8.683204444444447	0.47306415705057897	3.49045684490883	1663
row14	209.092180754009	9.326296491228073	0.7384756317587601	3.2540266625162797	1463
row15	516.8281911214193	4.351770833333333	0.749102138592714	3.19341892761433	2715
row16	126.02201883416427	12.387669298245616	0.749102138592714	-3.1864007762704	324
row17	136.0758048609683	9.319157894736843	0.797627553137693	3.1297969711479996	468
row18	218.10391374067828	4.8310772727272715	0.8270322437245141	-2.96495309392034	3796
row19	273.08419661088425	9.090724242424242	0.8270322437245141	-2.94459082332679	5050
row20	189.12345361709598	7.350886458333332	0.8270322437245141	-2.8925879212793704	1216
row21	122.10568122863769	15.985881666666668	0.8270322437245141	2.8276666315136896	293
row22	214.00626809256417	11.693835714285715	0.8270322437245141	-2.8052804744238995	1531
row23	263.9942779541016	8.610342105263157	0.8270322437245141	-2.78149652549779	2036
row24	235.11775528757198	4.333919298245614	0.8270322437245141	-2.75300713069368	1786
row25	161.09210459391275	10.68535	0.8270322437245141	-2.68969841674353	6300
row26	156.10202128092448	4.679303333333333	0.8270322437245141	2.6583108248792002	740
row27	217.10720825195312	4.3351798245614015	0.8270322437245141	-2.64672289162681	1575
row28	252.1441060116416	4.334081578947369	0.8270322437245141	-2.64267919908214	1944
row29	171.07648548326998	8.309340350877191	0.8270322437245141	-2.63548297003178	953
row30	159.11289269583563	6.729846428571429	0.8270322437245141	-2.60569312072304	3494
row31	259.0248992919922	11.907158888888887	0.8270322437245141	2.56918750934972	1999
row32	182.08081817626956	6.734709722222222	0.8270322437245141	-2.56317906333458	1106
row33	150.03853085166529	6.735849122807018	0.8270322437245141	2.49971984299389	666
row34	204.14251963297522	10.236641111111108	0.8270322437245141	-2.49282533898886	1425
row35	268.2117980957031	3.723972222222223	0.8270322437245141	-2.49176364779055	2064
row36	205.15474955240882	14.354395833333335	0.8270322437245141	-2.4818857396356897	1446
row37	258.1085037231445	9.396811666666668	0.8270322437245141	-2.47499732967013	8023
row38	173.09212557474768	11.642045833333334	0.8270322437245141	-2.47402687590911	6348
row39	482.32425810161385	6.6908631578947375	0.8270322437245141	-2.4734298019024	2679
row40	198.08739350971425	9.040927192982457	0.8270322437245141	-2.46954077775531	1338
row41	256.2270329793294	23.25597222222223	0.8270322437245141	-2.46223467169581	5020
row42	177.087064743042	16.41683611111111	0.8270322437245141	-2.46025846275971	4754
row43	154.05870698627672	11.828435087719296	0.8270322437245141	2.45112707215677	714
row44	214.10325241088867	4.482478333333333	0.8270322437245141	-2.45078892203628	3772
row45	130.0499765496505	9.215103508771927	0.8270322437245141	-2.44750450704068	366
row46	272.18553081311677	3.577143859649123	0.8270322437245141	-2.44649078050181	2093
row47	159.1016845703125	4.706294444444444	0.8270322437245141	-2.44231930260802	804
row48	147.11286010742188	8.926992222222221	0.8270322437245141	-2.4316633134525203	4613
row49	269.1436983744304	9.174886111111107	0.8270322437245141	-2.4300291036572297	5046
row50	258.1084798177083	8.13662361111111	0.8270322437245141	-2.4270389239095898	5023
row51	149.0461301301655	6.7358473684210525	0.8270322437245141	2.41334657770921	654
row52	257.932435353597	13.898773611111109	0.8270322437245141	-2.4121838131660898	1992
row53	199.10779825846356	6.7453955555555565	0.8270322437245141	-2.4099967702768303	4842
row54	454.2928796065482	6.701047368421053	0.8270322437245141	-2.40704965448539	2655
row55	157.06085887708159	9.814077192982456	0.8270322437245141	-2.40201927957619	754
row56	210.09554147720337	9.329903125	0.8270322437245141	2.39134792445711	1480
row57	486.86490006880325	7.4014878787878775	0.8270322437245141	2.3810806139467298	2690
row58	205.1435362163343	3.4837622807017548	0.8270322437245141	-2.3675834737074704	1442
row59	318.30022888183595	7.429358333333332	0.8270322437245141	-2.36509618033538	2398
row60	171.07648347553453	9.230151754385968	0.8270322437245141	-2.36275361768584	952
row61	167.10672117534438	6.72892456140351	0.8270322437245141	-2.3570099957689803	909
row62	130.06935922723068	11.818563157894738	0.8270322437245141	-2.3560132714116	369
row63	690.5623380220852	3.3842589743589735	0.8270322437245141	2.35529096939731	2838
row64	143.11785430908202	8.812805555555554	0.8270322437245141	-2.35320936356923	3387
row65	148.0426752190841	6.735845614035088	0.8270322437245141	2.35278822966433	626
row66	172.09668579101563	10.461210000000001	0.8270322437245141	-2.34669208364115	3567
row67	206.08128051757814	7.6377799999999985	0.8270322437245141	-2.3459474509428797	4863
row68	226.1074732462565	4.326033333333333	0.8270322437245141	-2.3437394394742403	1665
row69	280.9620025634766	13.595057777777773	0.8270322437245141	-2.34190955369966	2178
row70	215.13911514282228	8.500383333333332	0.8270322437245141	-2.33902058706535	1559
row71	209.97835083007809	12.392366666666668	0.8270322437245141	-2.33155070765449	4874
row72	251.18526539049648	3.7753982456140354	0.8270322437245141	-2.32735616724705	1931
row73	143.0816092240183	10.40922894736842	0.8270322437245141	-2.3261773326132302	544
row74	175.08669843171776	6.723465789473684	0.8270322437245141	-2.31700479520192	1021
row75	204.14251861572262	7.644296666666666	0.8270322437245141	-2.3165033551256498	1426
row76	237.18497314453128	23.325266666666664	0.8270322437245141	-2.3098864956319196	4974
